p_id,download_state,name,category,subcategory,url,direct_link,brand,votes,rating,tech-spec,specification,description,related,classification
0300-85-137,1,DANOFON ,Building Materials,Acoustic Panels & Accessories,https://www.bimobject.com/en/danosa/product/danofon,http://portal.danosa.com/danosa/CMSServlet?node=610090&lng=2&site=4,Danosa,(0 reviewes),No Rating,Unique ref.danofon Product family Acoustic Insulation Product group Asphalt Type Object (single object)Date of publishing2019-03-08 Edition number1 Height (mm)1000 Width (mm)6000 Depth (mm)28,"TECHNICAL DATA: - Airborne sound insulation, RW: 63 dB (EN 140-3) (EN 717-1) - Thickness tolerance: less than 5 % (EN 823) - Length and width tolerance: less than 5 % (EN 822) - Membrane density: more",DANOFON is a multilayer composite made of a high density bitumen based membrane between two porous textile layers. Acoustically it works as a low-medium and high frequency insulation. SCOPE: - Airborn,Material main Asphalt Material secondary Mineral wool Designed in Spain Manufactured in Spain,B IMobject Category Building Materials - Acoustic Panels &amp; Accessories IF C classification Material Uniclass 2015 Code Ss_25_25_05 Uniclass 2015 Description Acoustic panel systems CS I Master Form
0402-37-138,1,Sugtransformatorfundament typ 6 1400x1900x2600 ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/steriks/product/foundation-1400x1900x2600,https://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/sugtransformatorfundament-typ-6/,S:t Eriks,(0 reviewes),No Rating,Product urlhttps://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/sugtransformatorfundament-typ-6/Technical descriptionhttps://steriks.se/api/productdatasheet/produktblad-Fundament-8576,Unique ref. Foundation-1400x1900x2600 Product family Järnvägsprodukter Product group Fundament Type Object (single object) Date of publishing 2022-08-11 Edition number 1 Height (mm) 2600 Width (mm) 14,Kontaktledningsfundamentet bär upp kontaktledningsstolpen med tillhörande stag och ledningar. Betongfundamentet finns med eller utan fot. Stagankare finns i många olika utföranden beroende på spårområ,B IMobject Category Engineering &amp; Infrastructure - Rail IF C classification Object Uniclass 2015 Code PM_30_30_45 Uniclass 2015 Description Landscape model Omni Class Number23-11 27 00 Omni Class ,None
0402-57-139,1,Kabelränna 535 Citybanan 545x2250x400 ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/steriks/product/kabelranna-535-citybanan-545x2250x400,https://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-535-citybanan/,S:t Eriks,(0 reviewes),No Rating,Product urlhttps://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-535-citybanan/Technical descriptionhttps://steriks.se/api/productdatasheet/produktblad-Kabelrnnorinflldalock,Unique ref. Kabelranna-535-Citybanan-545x2250x400 Product family Järnvägsprodukter Product group Kabelrännor Type Object (single object) Date of publishing 2022-08-11 Edition number 1 Height (mm) 400 ,None,B IMobject Category Engineering &amp; Infrastructure - Rail IF C classification Object Uniclass 2015 Code PM_30_30_45 Uniclass 2015 Description Landscape model Omni Class Number23-11 27 00 Omni Class ,None
0402-51-140,1,Kontaktledningsfundament typ 2 650x650x3000 utan f,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/steriks/product/foundation-650x650x3000-type-2,https://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kontaktledningsfundament-typ-2/,S:t Eriks,(0 reviewes),No Rating,Product urlhttps://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kontaktledningsfundament-typ-2/Technical descriptionhttps://steriks.se/api/productdatasheet/produktblad-Fundament-8567,Unique ref. Foundation-650x650x3000-type-2 Product family Järnvägsprodukter Product group Fundament Type Object (single object) Date of publishing 2022-08-11 Edition number 1 Height (mm) 3000 Width (m,Kontaktledningsfundamentet bär upp kontaktledningsstolpen med tillhörande stag och ledningar. Betongfundamentet finns med eller utan fot. Stagankare finns i många olika utföranden beroende på spårområ,B IMobject Category Engineering &amp; Infrastructure - Rail IF C classification Object Uniclass 2015 Code PM_30_30_45 Uniclass 2015 Description Landscape model Omni Class Number23-11 27 00 Omni Class ,None
0402-57-141,2,Kabelränna 880 Dubbelkanal 880x2250x300 ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/steriks/product/kabelranna-880-dubbelkanal,https://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-880-dubbelkanal/,S:t Eriks,(0 reviewes),No Rating,Product urlhttps://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-880-dubbelkanal/Technical descriptionhttps://steriks.se/api/productdatasheet/produktblad-Kabelrnnor-8507,Unique ref. Kabelranna-880-Dubbelkanal Product family Järnvägsprodukter Product group Kabelrännor Type Object (single object) Date of publishing 2022-08-11 Edition number 1 Height (mm) 300 Width (mm) ,None,B IMobject Category Engineering &amp; Infrastructure - Rail IF C classification Object Uniclass 2015 Code PM_30_30_45 Uniclass 2015 Description Landscape model Omni Class Number23-11 27 00 Omni Class ,None
0403-81-142,1,ユンボ1 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/yumbo,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. yumbo Product family 建設機械 Product group 掘削機械 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-94-143,1,160t トラッククレーン ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/track-crane-160t,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. Track-crane-160t Product family 建設機械 Product group 揚重機械(クレーン類) Type Requirement Object Date of publishing 2021-11-05 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0402-57-144,1,Kabelränna 350 Citybanan 355x2250x400 ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/steriks/product/kabelranna-350-citybanan-355x2250x400,https://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-350-citybanan/,S:t Eriks,(0 reviewes),No Rating,Product urlhttps://steriks.se/produktsortiment/trafik--jarnvag/jarnvagsprodukter/kabelranna-350-citybanan/Technical descriptionhttps://steriks.se/api/productdatasheet/produktblad-Kabelrnnorinflldalock,Unique ref. Kabelranna-350-Citybanan-355x2250x400 Product family Järnvägsprodukter Product group Kabelrännor Type Object (single object) Date of publishing 2022-08-11 Edition number 1 Height (mm) 400 ,None,B IMobject Category Engineering &amp; Infrastructure - Rail IF C classification Object Uniclass 2015 Code PM_30_30_45 Uniclass 2015 Description Landscape model Omni Class Number23-11 27 00 Omni Class ,None
0403-34-145,1,クレーントラック-1 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/cranetruck1,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. cranetruck1 Product family 建設機械 Product group 揚重機械(クレーン類) Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0402-61-146,1,BG-RAIL cable trough ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/bg-graspointner/product/bg-rail-cable-trough,https://www.bg-graspointner.com/en-at/products/bg-rail_cable_trough_inlaying#eigenschaften,BG-Graspointner GmbH,(,No Rating,Product urlhttps://www.bg-graspointner.com/en-at/products/bg-rail_cable_trough_inlaying#eigenschaften,Unique ref. bg-rail-cable-trough Product family Cable trough Product group CLASSIC concrete cable trough Type Digital Inventory (Products) Date of publishing 2022-06-20 Edition number 1 Height (mm) 29,None,B IMobject Category Engineering &amp; Infrastructure - Rail,None
0402-51-147,1,Kobi Toolkit for Civil 3D ,Engineering & Infrastructure,Rail,https://www.bimobject.com/en/kobilabs/product/kobi-toolkit-for-civil-3d-2,https://kobilabs.com/civil-3d/,KobiLabs,(0 reviewes),No Rating,Unique ref.kobi-toolkit-for-civil-3d-2 Type Software Date of publishing2023-01-31 Edition number1,Unique ref. kobi-toolkit-for-civil-3d-2 Type Software Date of publishing 2023-01-31 Edition number 1 Product url Instruction video Technical description BIMobject Category Engineering & Infrastructure,None,B IMobject Category Engineering &amp; Infrastructure - Rail,None
0403-56-148,1,7tショベル ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/shovel_7t,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. shovel_7t Product family 建設機械 Product group 掘削機械 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-149,1,山留　ブラケット　40BL ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/40bl-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,Weight Net (Kg)9,Unique ref. 40bl-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 Weight Net (Kg) 9 BIMobject Category Engineering & Infrastructure ,None,None,None
0403-97-150,1,タワークローラ(200t) ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/crane_crawler_tower_200t,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. crane_crawler_tower_200t Product family 建設機械 Product group 揚重機械(クレーン類) Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructur,None,None,None
0403-51-151,1,山留　カバープレート　20p ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/20p-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 20p-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-152,1,山留　火打ブロック　35HB ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/35hb-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 35hb-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-153,1,山留　主材　30HA_3.5 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/30ha_35-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 30HA_35-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-22-154,1,ジブクレーン-2 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/crane_jib-2,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. crane_jib-2 Product family 建設機械 Product group 揚重機械(クレーン類) Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-155,1,山留　主材　20HA-7.0 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/20ha_7-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 20HA_7-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-66-156,1,掘削機械-2 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/excavator-2,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. excavator-2 Product family 建設機械 Product group 掘削機械 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-72-157,1,パイプクラムシェル ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/clamshell,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. clamshell Product family 建設機械 Product group 掘削機械 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-158,1,山留　主材　30HA_4.0 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/30ha_40-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 30HA_40-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-159,1,山留　油圧ジャッキ　KOP510 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/kop510-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. kop510-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-51-160,1,山留　主材　35HA-3.0 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/35ha_30-yamadome,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. 35HA_30-yamadome Product family 仮設類 Product group 山留材 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
0403-63-161,1,バックホー200-08 ,Engineering & Infrastructure,Road,https://www.bimobject.com/en/boj-x-cug/product/backhoe_200-08,None,CUG × BIMobject Japan,(0 reviewes),No Rating,B IMobject Category Engineering &amp; Infrastructure - Road,Unique ref. backhoe_200-08 Product family 建設機械 Product group 掘削機械 Type Requirement Object Date of publishing 2021-12-01 Edition number 1 BIMobject Category Engineering & Infrastructure - Road,None,None,None
